sch_mf_chwp_handle,sch_mf_cwp_handle,sch_tchw_handle,sch_tcw_handle
0,0,11.6,26.9
0,0,11.6,26.9
0,0,11.6,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.6,26.9
0,0,11.6,26.9
0,0,11.6,26.9
0,0,11.6,26.9
0,0,11.6,26.9
0,0,11.6,26.9
0,0,11.6,26.9
0,0,11.6,26.9
0,0,11.6,26.9
0,0,11.6,26.9
0,0,11.6,26.9
0,0,11.6,26.9
0,0,11.6,26.9
0,0,11.6,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.2,26.9
0,0,11.2,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.2,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.7
0,0,11.4,26.9
0,0,11.4,26.7
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.7
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.9
0,0,11.4,26.7
0,0,11.4,26.9
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.9
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.9
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.4,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.2,26.7
0,0,11.4,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.1,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.6
0,0,11.2,26.6
0,0,11.2,26.6
0,0,11.2,26.7
0,0,11.2,26.6
0,0,11.2,26.6
0,0,11.2,26.7
0,0,11.2,26.6
0,0,11.2,26.6
0,0,11.4,26.7
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.4,26.7
0,0,11.2,26.6
0,0,11.4,26.6
0,0,11.4,26.7
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.2,26.6
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.4,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.6
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.7
0,0,11.2,26.6
0,0,11.2,26.6
0,0,11.2,26.6
0,0,11.2,26.6
0,0,11.2,26.6
0,0,11.2,26.6
0,0,11.2,26.6
0,0,11.2,26.7
0,0,11.2,26.6
0,0,11.2,26.6
0,0,11.2,26.6
0,0,11.2,26.6
0,0,11.1,26.6
0,0,11.1,26.6
0,0,11.1,26.6
0,0,11.2,26.6
0,0,11.1,26.7
0,0,11.1,26.6
0,0,11.1,26.6
0,0,11.1,26.6
0,0,11.1,26.6
0,0,11.1,26.6
0,0,11.1,26.6
0,0,11.2,26.6
0,0,11.1,26.6
0,0,11.2,26.6
0,0,11.1,26.6
0,0,11.2,26.6
0,0,11.2,26.6
0,0,11.2,26.6
0,0,11.2,26.6
0,0,11.2,26.6
0,0,11.2,26.6
0,0,11.2,26.6
0,0,11.1,26.6
0,0,11.2,26.6
0,0,11.2,26.6
0,0,11.2,26.6
0,0,11.2,26.6
0,0,11.2,26.6
0,0,11.2,26.6
0,0,11.2,26.6
0,0,11.1,26.6
0,0,11.1,26.6
0,0,11.1,26.6
0,0,11.1,26.6
0,0,11.1,26.6
0,0,11.1,26.6
0,0,11.1,26.6
0,0,11.1,26.6
0,0,11.1,26.6
0,0,11.1,26.6
0,0,11.1,26.6
0,0,11.1,26.6
0,0,11.1,26.6
0,0,11.1,26.6
0,0,11.1,26.6
0,0,11.1,26.6
0,0,11.1,26.6
0,0,11.1,26.6
0,0,11.1,26.6
0,0,11.1,26.6
0,0,11.1,26.6
0,0,11.1,26.6
0,0,11.1,26.6
0,0,11.1,26.6
0,0,11.1,26.6
0,0,11.1,26.6
0,0,11.1,26.6
0,0,11.1,26.6
0,0,11.1,26.6
0,0,11.1,26.6
0,0,11.1,26.6
0,0,11.1,26.6
0,0,11.1,26.6
0,0,11.1,26.6
0,0,11.1,26.6
0,0,11.1,26.6
0,0,10.9,26.6
0,0,10.9,26.6
0,0,10.9,26.6
0,0,10.9,26.6
0,0,10.9,26.6
0,0,10.9,26.6
0,0,10.9,26.6
0,0,10.9,26.6
0,0,10.9,26.6
0,0,10.9,26.6
0,0,11.1,26.6
0,0,11.1,26.6
0,0,10.9,26.6
0,0,10.9,26.6
0,0,10.9,26.6
0,0,10.9,26.6
0,0,10.9,26.6
0,0,10.9,26.6
0,0,10.9,26.6
0,0,10.9,26.4
0,0,10.9,26.6
0,0,10.9,26.6
0,0,10.9,26.6
0,0,10.9,26.6
0,0,10.9,26.6
0,0,10.9,26.4
0,0,10.9,26.6
0,0,10.9,26.6
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.6
0,0,10.9,26.6
0,0,10.9,26.4
0,0,10.9,26.6
0,0,10.9,26.4
0,0,10.9,26.6
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.6
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.8,26.4
0,0,10.8,26.4
0,0,10.8,26.4
0,0,10.8,26.4
0,0,10.8,26.4
0,0,10.8,26.4
0,0,10.8,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.8,26.4
0,0,10.8,26.4
0,0,10.8,26.4
0,0,10.8,26.4
0,0,10.8,26.4
0,0,10.8,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,10.9,26.4
0,0,11.1,26.4
0,0,10.9,26.4
0,0,11.1,26.4
0,0,11.1,26.4
0,0,11.1,26.4
0,0,11.1,26.4
0,0,11.1,26.4
0,0,11.1,26.4
0,0,11.1,26.4
0,0,11.1,26.4
0,0,11.1,26.4
0,0,11.1,26.4
0,0,11.2,26.4
0,0,11.2,26.4
0,0,11.2,26.4
0,0,11.1,26.4
0,0,11.1,26.4
0,0,11.1,26.4
0,0,11.1,26.4
0,0,11.1,26.4
0,0,11.1,26.4
0,0,11.1,26.4
0,0,11.1,26.4
0,0,11.2,26.4
0,0,11.2,26.4
0,0,11.1,26.4
0,0,11.2,26.4
0,0,11.2,26.4
0,0,11.2,26.4
0,0,11.1,26.4
0,0,11.1,26.4
0,0,11.1,26.4
0,0,11.1,26.4
0,0,11.1,26.4
0,0,11.1,26.4
0,0,11.2,26.4
0,0,11.2,26.4
0,0,11.2,26.4
0,0,11.1,26.4
0,0,11.1,26.4
0,0,11.1,26.4
0,0,11.1,26.4
0,0,11.1,26.4
0,0,11.1,26.4
0,0,11.1,26.4
0,0,11.1,26.4
0,0,11.1,26.4
0,0,11.1,26.4
0,0,11.1,26.4
0,0,11.1,26.4
0,0,11.1,26.2
0,0,11.1,26.4
0,0,11.1,26.2
0,0,11.1,26.2
0,0,11.1,26.4
0,0,11.1,26.4
0,0,11.1,26.4
0,0,11.1,26.4
0,0,11.1,26.4
0,0,11.1,26.4
0,0,11.1,26.4
0,0,11.1,26.4
0,0,11.1,26.4
0,0,11.1,26.2
0,0,11.1,26.4
0,0,11.1,26.4
0,0,11.1,26.4
0,0,11.1,26.4
0,0,11.1,26.2
0,0,11.1,26.4
0,0,11.1,26.4
0,0,11.1,26.2
0,0,11.1,26.4
0,0,11.1,26.2
0,0,11.1,26.4
0,0,11.1,26.4
0,0,11.1,26.2
0,0,11.2,26.4
0,0,11.2,26.4
0,0,11.2,26.4
0,0,11.2,26.4
0,0,11.2,26.4
0,0,11.2,26.4
0,0,11.2,26.4
0,0,11.2,26.4
0,0,11.2,26.4
0,0,11.2,26.4
0,0,11.2,26.4
0,0,11.2,26.4
0,0,11.2,26.4
0,0,11.2,26.4
0,0,11.2,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.2,26.4
0,0,11.2,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.2,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.2,26.4
0,0,11.2,26.4
0,0,11.2,26.4
0,0,11.2,26.4
0,0,11.2,26.4
0,0,11.2,26.4
0,0,11.2,26.4
0,0,11.2,26.4
0,0,11.2,26.4
0,0,11.2,26.4
0,0,11.2,26.4
0,0,11.2,26.4
0,0,11.2,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.4
0,0,11.4,26.6
0,0,11.4,26.4
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.6,26.6
0,0,11.4,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.6,26.6
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.7
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.4,26.7
0,0,11.6,26.7
0,0,11.6,26.7
0,0,11.6,26.7
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.4,26.6
0,0,11.4,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.7
0,0,11.6,26.6
0,0,11.6,26.6
0,0,11.6,26.7
0,0,11.6,26.6
0,0,11.6,26.7
0,0,11.6,26.7
0,0,11.6,26.7
0,0,11.6,26.7
0,0,11.6,26.7
0,0,11.6,26.7
0,0,11.6,26.7
0,0,11.6,26.7
0,0,11.6,26.7
0,0,11.6,26.7
0,0,11.6,26.7
0,0,11.6,26.7
0,0,11.6,26.7
0,0,11.6,26.7
0,0,11.6,26.7
0,0,11.6,26.7
0,0,11.6,26.7
0,0,11.6,26.7
0,0,11.6,26.7
0,0,11.6,26.7
0,0,11.6,26.7
0,0,11.6,26.7
0,0,11.6,26.7
0,0,11.6,26.7
0,0,11.6,26.7
0,0,11.6,26.7
0,0,11.6,26.7
0,0,11.6,26.7
0,0,11.6,26.7
0,0,11.6,26.7
0,0,11.6,26.7
0,0,11.6,26.7
0,0,11.6,26.7
0,0,11.6,26.7
0,0,11.6,26.7
0,0,11.6,26.7
0,0,11.6,26.7
0,0,11.6,26.7
0,0,11.6,26.7
0,0,11.6,26.7
0,0,11.6,26.7
0,0,11.6,26.7
0,0,11.6,26.7
0,0,11.6,26.7
0,0,11.6,26.9
0,0,11.6,26.7
0,0,11.6,26.7
0,0,11.6,26.9
0,0,11.6,26.7
0,0,11.7,26.7
0,0,11.7,26.7
0,0,11.7,26.9
0,0,11.7,26.7
0,0,11.7,26.9
0,0,11.7,26.9
0,0,11.7,26.7
0,0,11.7,26.7
0,0,11.7,26.7
0,0,11.7,26.9
0,0,11.7,26.9
0,0,11.7,26.9
0,0,11.7,26.9
0,0,11.7,26.9
0,0,11.7,26.9
0,0,11.7,26.9
0,0,11.7,26.9
0,0,11.7,26.9
0,0,11.7,26.9
0,0,11.7,26.9
0,0,11.7,26.9
0,0,11.7,26.9
0,0,11.7,26.9
0,0,11.7,26.9
0,0,11.7,26.9
0,0,11.7,26.9
0,0,11.7,26.9
0,0,11.7,26.9
0,0,11.7,26.9
0,0,11.7,26.9
0,0,11.7,26.9
0,0,11.6,26.9
0,0,11.6,26.9
0,0,11.6,26.9
0,0,11.7,26.9
0,0,11.7,26.9
0,0,11.7,26.9
0,0,11.7,26.9
0,0,11.7,26.9
0,0,11.7,26.9
0,0,11.7,26.9
0,0,11.7,26.9
0,0,11.7,26.9
0,0,11.7,26.9
0,0,11.7,26.9
0,0,11.7,26.9
0,0,11.7,26.9
0,0,11.7,26.9
0,0,11.7,26.9
0,0,11.7,26.9
0,0,11.7,26.9
0,0,11.7,26.9
0,0,11.7,26.9
0,0,11.7,26.9
0,0,11.9,26.9
0,0,11.7,26.9
0,0,11.9,26.9
0,0,11.9,26.9
0,0,11.9,26.9
0,0,11.9,26.9
0,0,11.9,27
0,0,11.9,27
0,0,11.9,26.9
0,0,11.9,27
0,0,11.9,27
0,0,11.9,27
0,0,11.9,27
0,0,11.9,27
0,0,11.9,27
0,0,11.9,27
0,0,11.9,27
0,0,11.9,26.9
0,0,11.9,27
0,0,11.9,27
0,0,11.9,27
0,0,11.9,27
0,0,11.9,27
0,0,11.9,27
0,0,11.9,27
0,0,11.9,27
0,0,11.9,27
0,0,11.9,27
0,0,11.9,27
0,0,11.9,27
0,0,11.9,27
0,0,11.9,27
0,0,11.9,27
0,0,11.9,27
0,0,11.9,27
0,0,11.9,27
0,0,11.9,27
0,0,11.9,27
0,0,11.9,27
0,0,11.9,27
0,0,11.9,27
0,0,11.9,27
0,0,12.1,27
0,0,12.1,27
0,0,12.1,27
0,0,12.1,27
0,0,12.1,27
0,0,12.1,27
0,0,12.1,27
0,0,11.9,27
0,0,12.1,27
0,0,12.1,27
0,0,12.1,27
0,0,12.1,27
0,0,12.1,27
0,0,12.1,27
0,0,12.1,27
0,0,12.1,27
0,0,12.1,27
0,0,12.1,27
0,0,12.1,27
0,0,12.1,27
0,0,12.1,27
0,0,12.1,27
0,0,12.1,27
0,0,12.1,27.2
0,0,12.1,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27
0,0,11.9,27.2
0,0,11.9,27
0,0,11.9,27
0,0,11.9,27
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,12.1,27.2
0,0,12.1,27.2
0,0,12.1,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.7,27.2
0,0,11.7,27.2
0,0,11.7,27.2
0,0,11.7,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.7,27.2
0,0,11.7,27.2
0,0,11.7,27.2
0,0,11.9,27.2
0,0,11.7,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.7,27.2
0,0,11.7,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,12.1,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
0,0,11.9,27.2
